,candidate,text,sentiment
2135,Bernie Sanders,@Norfolkngood5 @James_Evans_huh @skwawkbox @angelMsattya We have crowds like it here in The US for Bernie Sanders!… https://t.co/WMcwBSzB13,neutral
2136,Bernie Sanders,@BostonDamon @tanyia @MuslimsForBern @CoryBooker Making public colleges and trade schools tuition free and cancelin… https://t.co/rDGIMZrf6M,positive
2137,Bernie Sanders,"@BostonDamon @tanyia @MuslimsForBern @CoryBooker Decriminalizing marijuana and expunging  records, which disproport… https://t.co/rjNp66myGh",neutral
2138,Bernie Sanders,RT @ArtistsForBern: @BernieSanders is a candidate with no strings attached! Textile artist @LauraLeeBurch provides a puppet/doll edition of…,neutral
2139,Bernie Sanders,@BernieSanders is a candidate with no strings attached! Textile artist @LauraLeeBurch provides a puppet/doll editio… https://t.co/cYzVBDI3Fz,neutral
2140,Bernie Sanders,"@remilash @JC_Cali @dianejeffersonc @HillaryClinton In 2016, 80% of Sanders supporters voted for Hillary Clinton in… https://t.co/Sf5OQBbLFK",neutral
2141,Bernie Sanders,"Bernie Sanders Defines Democratic Socialism, Says When The 99% Stand Up Against the 1% We Can Transform Society https://t.co/Vn4Y9J5o4v",neutral
2142,Bernie Sanders,"RT @mrsstaub: I’m attending Bernie Sanders for NH’s event, “Town Hall in Manchester with Rep. Ilhan Omar and Bernie Sanders” – sign up now…",neutral
2143,Bernie Sanders,"I’m attending Bernie Sanders for NH’s event, “Town Hall in Manchester with Rep. Ilhan Omar and Bernie Sanders” – si… https://t.co/zC0rm50aE7",neutral
2144,Bernie Sanders,Bernie Sanders Outlines $150 Billion 'Internet For All' Plan (USA) https://t.co/m1jP2GIImb #InternetAccess,neutral
2145,Bernie Sanders,This should scare all of us https://t.co/yyZn4JPdfx,neutral
2146,Bernie Sanders,Doctor Patch Adams endorses Bernie Sanders https://t.co/tj8jOQW1jO,neutral
2147,Bernie Sanders,"RT @FreeTalkLive: Bernie Sanders wants government-run internet

https://t.co/OIkQhXX2xj",positive
2148,Bernie Sanders,A well spent hour. He touches on all of his controversial issues and how hes going to accomplish them. Whether you'… https://t.co/zY66tDBeva,positive
2149,Bernie Sanders,"Bernie Sanders wants government-run internet

https://t.co/OIkQhXX2xj",positive
2150,Bernie Sanders,@JoeBiden Are you Bernie Sanders?,neutral
2151,Bernie Sanders,"Bernie Sanders is no saint. But listen, MF'ers, don't say anything bad about Bernie to me. Not a single word.",negative
2152,Bernie Sanders,"Could AOC be Bernie Sanders' running mate? ""I think I'm too young for th... https://t.co/g4GOY1Kafg via @YouTube",positive
2153,Bernie Sanders,"@BrennanMedlock 1) Bernie Sanders 
The end",neutral
2154,Bernie Sanders,Howard Stern says Bernie Sanders is probably his 'biggest hero' https://t.co/OEnnCXb37n,neutral
2155,Bernie Sanders,"Good Job Crazy Bernie with that hire.  
Darius Khalil Gordon:  National Field Organizer with the Sanders Campaign.",positive
2156,Bernie Sanders,"I’m attending Bernie Sanders for NH’s event, “Town Hall in Manchester with Rep. Ilhan Omar and Bernie Sanders” – si… https://t.co/K1xdoiZMdN",neutral
2157,Bernie Sanders,"I’m attending Bernie Sanders for NH’s event, “Town Hall in Manchester with Rep. Ilhan Omar and Bernie Sanders” – si… https://t.co/wS3lh25CAk",neutral
2158,Bernie Sanders,RT @beyondplastic: Bernie's message has been consistent for decades. Let's not forget about the #ClimateEmergency #ClimateCrisis and the #G…,positive
2159,Bernie Sanders,Bernie's message has been consistent for decades. Let's not forget about the #ClimateEmergency #ClimateCrisis and t… https://t.co/ZkKZDfPe2A,positive
2160,Bernie Sanders,@gavin_para @BernieSanders https://t.co/sSojNr7YKX,neutral
2161,Bernie Sanders,@DGbushido @BernieSanders https://t.co/sSojNr7YKX,neutral
2162,Bernie Sanders,Slow Jam the News with Senator Bernie Sanders https://t.co/NEmzJY8IPI,negative
2163,Bernie Sanders,RT @UnseatBernie: What Would Bernie Bomb? - #BernietheBomber #BomberBernie #VettingBernie #NeverBernie #FuckBernie #FeeltheFraud https://t.…,neutral
2164,Bernie Sanders,The Remedy: What if Bernie Sanders Won The White House? https://t.co/z6g9Bsb4UR,neutral
2165,Bernie Sanders,"@1Dussy @BernieSanders Go listen to the recent podcast and interview of Bernie Sanders on NYT, which provides a lot… https://t.co/avpe9KFavD",neutral
2166,Bernie Sanders,"RT @dilanpcook: If each of us convinces just one person to vote for Bernie Sanders, we will double our movement. #TuesdayMotivation #NotMeUs",neutral
2167,Bernie Sanders,RT @dilanpcook: Reminder this is the story that corporate media didn’t cover and now search results are stacked with less egregious stories…,negative
2168,Bernie Sanders,RT @dilanpcook: This is the most important difference between Bernie Sanders and every other candidate. Foresight not hindsight. https://t.…,positive
2169,Bernie Sanders,"#BernieSanders Says Internet Service Should be a Human Right -

Stop, Bernie! I can't possibly love you any harder… https://t.co/92qImGkdei",positive
2170,Bernie Sanders,"RT @blackwomenviews: Serious question, is ANYBODY running against Bernie Sanders right now? Hillary was bout that life and beat him by mill…",negative
2171,Bernie Sanders,"RT @belensisaw: This is an honor. Thank you @CPDAction for your support, this is huge! And shoutout to @Analilia_Mejia for all the time + d…",positive
2172,Bernie Sanders,@tysonbrody @DavidKlion I'm proud to be labled antisemitic because I support Bernie Sanders and I don't support the genocide of Palestine,positive
2173,Bernie Sanders,Krystal Ball: Is this how Bernie Sanders will break the establishment? https://t.co/kMn8kPAvvD,neutral
2174,Bernie Sanders,RT @politico: Bernie Sanders nabs the endorsement of the Center for Popular Democracy Action https://t.co/doTUUk9jRC,positive
2175,Bernie Sanders,RT @PrestoVivace: In attempting to destroy Jeremy Corbyn and Bernie Sanders the news media are destroying themselves.,negative
2176,Bernie Sanders,In attempting to destroy Jeremy Corbyn and Bernie Sanders the news media are destroying themselves.,negative
2177,Bernie Sanders,@kypoljunkie If Democrats choose Bernie Sanders (who is closer to being a Socialist than a Democrat) to be their pr… https://t.co/bJzk99PfK5,neutral
2178,Bernie Sanders,RT @fshakir: Not Me. Us. https://t.co/vZzdDCLZg9 via @NYTimes,neutral
2179,Bernie Sanders,"RT @GarethPorter: Biden shows once again that he is an extreme right-wing Zionist, attacking Bernie for saying he would withhold military a…",positive
2180,Bernie Sanders,RT @bkettenring: Proud to report @CPDAction is endorsing @BernieSanders. Our network of grassroots social movement orgs - 600K families - h…,positive
2181,Bernie Sanders,RT @TerrelDreamer: Bernie Sanders is the presidential candidate for HBCUs. His plan empowers and funds HBCUs to address racial disparities…,neutral
2182,Bernie Sanders,"Serious question, is ANYBODY running against Bernie Sanders right now? Hillary was bout that life and beat him by m… https://t.co/gVp4oGRdDe",negative
2183,Bernie Sanders,"RT @josecanyousee: DEC 2019: 

Bernie Sanders blames Democrats for only getting 10% of the white vote in Mississippi when Obama ran. 

""90%…",neutral
2184,Bernie Sanders,RT @libbycwatson: lol this is really funny  https://t.co/GotTkafAsQ,positive
2185,Bernie Sanders,RT @tofaial: Bernie Sanders is the man. Fuck Joe Biden. https://t.co/jh5DqovaQL,negative
2186,Bernie Sanders,seeing preference for Biden over Bernie Sanders is going to make me vomit and shit at the same time. Excuse me....,negative
2187,Bernie Sanders,RT @CaptMurica: If you work for a living and aren't supporting Bernie Sanders for President then you are wasting your time this election cy…,positive
2188,Bernie Sanders,"RT @slooterman: Did I expect to be tweeting positive things about Bernie Sanders? No, I did not. But credit where credit is due, the guy ha…",positive
2189,Bernie Sanders,The “Bernie Blackout” Could Help Sanders Win Shall  https://t.co/lxQLXoD5DP,positive
2190,Bernie Sanders,RT @RealTimBlack: Get Behind Bernie Sanders Or All Is Lost | Tim Black Show https://t.co/j9rDY8GGew via @JuneauNana,negative
2191,Bernie Sanders,Key Words: Fox News host Tucker Carlson is ‘absolutely happy’ to agree with Bernie Sanders on one big problem facin… https://t.co/QUCfHG2VaO,positive
2192,Bernie Sanders,RT @Ange_Amene: Billionaires took over the Democratic primary and I'm pretty sure that is the opposite of what Bernie Sanders wanted to hap…,positive
2193,Bernie Sanders,"RT @ryangrim: There's a huge pharma fight in the House this week. On one side is Sanders, Warren, the Congressional Progressive Caucus (@Pr…",positive
2194,Bernie Sanders,"The propaganda factory run by Meghan McCain's husband is accusing Bernie Sanders--who is Jewish--of ""proximity to a… https://t.co/m9hx6zYvQu",negative
2195,Bernie Sanders,"RT @CASAinAction: Pro-Immigrant Electoral Organization CASA in Action Endorses Bernie Sanders for President

MD, PA, VA – After an extensiv…",positive
2196,Bernie Sanders,@jonbyersphotos @Spacelaser0 @ForevaJoe FDR and Bernie Sanders don't count,neutral
2197,Bernie Sanders,I believe it’s ridiculous that Claire McCaskill is given a huge platform to attack progressives like Elizabeth Warr… https://t.co/OcnpcDFM0Z,positive
2198,Bernie Sanders,"@vedraven @AnandWrites follow Bernie Sanders economic advisor, professor Kelton and you will get this macroeconmics… https://t.co/VnoIK2NJrJ",positive
2199,Bernie Sanders,RT @mehdirhasan: “Sanders is also the leading recipient of donations from Latinos as well as the most popular Democrat among registered Lat…,positive
2200,Bernie Sanders,"RT @0rf: No candidate has endured more unfounded hateful attacks than Bernie Sanders. But he fights on!

https://t.co/GpawhYCIMr

#Bernie20…",positive
2201,Bernie Sanders,RT @ryangrim: Bernie Sanders pledges to end practice of prosecuting whistleblowers under the Espionage Act https://t.co/I9k2Wv2qrc,neutral
2202,Bernie Sanders,@toolnick61 @cem11071978 @tracybeanz Bernie Sanders isn’t trying to take anybody’s guns away. In fact he has taken… https://t.co/xXAtZGgd4b,neutral
2203,Bernie Sanders,RT @MarkThompson_DC: War Allies. Who’d a-thunk that Bernie Sanders has raised more 2020 campaign cash from defense contractors than Preside…,positive
2204,Bernie Sanders,"RT @_FoggyDew: Coalition of more than 50 progressive groups, Center for Popular Democracy Action, endorses Bernie Sanders. Sanders received…",positive
2205,Bernie Sanders,"Coalition of more than 50 progressive groups, Center for Popular Democracy Action, endorses Bernie Sanders. Sanders… https://t.co/1gQ1F6anq6",positive
2206,Bernie Sanders,"RT @belensisaw: MUST READ by @KeeangaYamahtta 🔥✊🏽 #Bernie2020 

https://t.co/1lBntwZKZu",neutral
2207,Bernie Sanders,RT @skrmhlz: Don’t Think Sanders Can Win? You Don’t Understand His Campaign @nytopinion citing @OpenSecretsDC reporting on Sanders' support…,positive
2208,Bernie Sanders,Why Bernie Sanders and Elizabeth Warren Will Win the Presidency with Rob... https://t.co/rrWvU2qaGZ via @YouTube,positive
2209,Bernie Sanders,RT @but_rly_tho: @FDRLST I was wondering when 'bernie sanders is an antisemite' was going to come,neutral
2210,Bernie Sanders,"Don’t Think Sanders Can Win? You Don’t Understand His Campaign

By Dr. Keeanga-Yamahtta Taylor https://t.co/bYM1sY0weS",positive
2211,Bernie Sanders,"MUST READ by @KeeangaYamahtta 🔥✊🏽 #Bernie2020 

https://t.co/1lBntwZKZu",neutral
2212,Bernie Sanders,"RT @thehill: Bernie Sanders: ""We are going to cancel all student debt in this country."" https://t.co/i5GHMNkqed",neutral
2213,Bernie Sanders,@gillsterein I understand why it might seem like a wild theory but what’s most important is to get everyone you kno… https://t.co/97YbVonYQI,positive
2214,Bernie Sanders,War Allies. Who’d a-thunk that Bernie Sanders has raised more 2020 campaign cash from defense contractors than Pres… https://t.co/mOeKFYuH9G,positive
2215,Bernie Sanders,"@ChrisBastianBkl @CynthiaNixon Yes, they went to all the candidates who the DCCC has put in the race to copy Sander… https://t.co/P0Vzea4grx",neutral
2216,Bernie Sanders,"@Torchlight_lms @johnpavlovitz @carlamitchell97 @TulsiGabbard Since when is Bernie a Democrat?
.https://t.co/CxsiN054Q4",neutral
2217,Bernie Sanders,"RT @RedBeretsM4All: @BlueDrum2 @bern_identity @philosogoddess Our universe is about to change! 2020 &amp; 2021 we will remember forever 

Last…",neutral
2218,Bernie Sanders,"Bernie Sanders 2018, excusing racism toward Stacey Abrams &amp; Andrew Gillum

""You know there are a lot of white folks… https://t.co/JLReI2Ylci",neutral
2219,Bernie Sanders,@i_lovecharlie2 Here’s one article: https://t.co/hJs9CTBseD,neutral
2220,Bernie Sanders,RT @lesbianintell: I find it absolutely astounding how many people are organizing AGAINST @ewarren  who are Bernie supporters rather than o…,positive
2221,Bernie Sanders,CD10 Democratic Candidate Flora Endorses Bernie Sanders - https://t.co/FSDAFgVrbc,neutral
2222,Bernie Sanders,Krystal Ball: Is this how Bernie Sanders will break the establishment? https://t.co/EMO0mrQbRY,neutral
2223,Bernie Sanders,"Amid Bernie Sanders’s ‘Resurgence,’ a Progressive Coalition Endorses Him https://t.co/iGClB7zHfj",neutral
2224,Bernie Sanders,RT @liesandperfidy: if someone says to you or even implies that bernie sanders is actually the anti-semitic candidate it's legal to slap th…,positive
2225,Bernie Sanders,Bernie Sanders Is the Disability Rights Candidate https://t.co/UgLwVP6Ajl,neutral
2226,Bernie Sanders,"To all who've tweeted my article, thank you! But if we want Bernie Sanders to break the silence, we need to tell a… https://t.co/mlCAIm4ZqI",neutral
2227,Bernie Sanders,"@BlueDrum2 @bern_identity @philosogoddess Our universe is about to change! 2020 &amp; 2021 we will remember forever 

L… https://t.co/l8MEsa9FaA",neutral
2228,Bernie Sanders,if someone says to you or even implies that bernie sanders is actually the anti-semitic candidate it's legal to slap them in the face,positive
2229,Bernie Sanders,"@AP_Scoop @MZHemingway #FACT @BernieSanders Constituents and supporters are Bernie Sanders voters first,  however t… https://t.co/n9Cemvrz6S",positive
2230,Bernie Sanders,https://t.co/wQ5YdyeFbx via @NYTOpinion,neutral
2231,Bernie Sanders,@SenSanders @Cnn @MSNBC  THE spin Doctors working daily to keep the WORKING CLASS DOWN. America could not do any be… https://t.co/PHOFSYBKTs,negative
2232,Bernie Sanders,"RT @RedBeretsM4All: @RussiaFault @BernieSanders @CPDAction Absolutely, the pieces are moving into place! The oligarchy cannot stop us this…",positive
2233,Bernie Sanders,"@RussiaFault @BernieSanders @CPDAction Absolutely, the pieces are moving into place! The oligarchy cannot stop us t… https://t.co/mbvsLk3RAz",positive
2234,Bernie Sanders,RT @Saraina11: Veteran returns to thank Bernie Sanders after cry for help at Carson City rally prompts outpouring https://t.co/sy0RZaDFzS,neutral
2235,Bernie Sanders,"RT @whidbeyz: This makes me cry in despair and joy both #LoveTrumpsHate  

 https://t.co/O5X09B5mpI",positive
2236,Bernie Sanders,RT @kboulos79: @JeremyToback If Sanders loses there is no more Left project. DSA is a controlled by radlibs who are only tolerated because…,negative
2237,Bernie Sanders,"@Bemorekind1 @JamieMennell @AmirAminiMD Check out Bernie Sanders, he's got a proven track record of fighting agains… https://t.co/DE3cPIBVZP",neutral
2238,Bernie Sanders,"@barackfan1 @KHiveQueenB @SlavicLady88 Uhh, okay, Bernie Sanders is the only candidate running that actually repres… https://t.co/jGMm7RXUFm",positive
2239,Bernie Sanders,"RT @AnnAnnChe: @KHiveQueenB LOL

“The former Hillary Clinton cheerleader is now one of Bernie Sanders’s biggest online boosters. Critics sm…",positive
